"Cartasynarracion_Desde-mi-celda" "Narracion-breve_El-beso" "Narracion-breve_El-Cristo-de-la-calavera" "Narracion-breve_El-maestro-Herold" "Narracion-breve_El-Miserere" "Narracion-breve_El-monte-de-las-animas" "Narracion-breve_El-rayo-de-luna" "Narracion-breve_Es-raro" "Narracion-breve_La-cruz-del-diablo" "Narracion-breve_La-cueva-de-la-mora" "Narracion-breve_La-promesa" "Narracion-breve_La-rosa-de-pasion" "Narracion-breve_La-venta-de-los-gatos" "Narracion-breve_Los-ojos-verdes" "Narracion-breve_Maese-Perez" "Narracion-breve_Mujer-de-piedra" "Narracion-breve_Tres_fechas" "Poema-en-prosa_fragmentos" "Poema-en-prosa_Las-hojas-secas" "Poesia_Rimas1" "Poesia_Rimas2" "Prosa-poetica_Creed-en-Dios" "Prosa-poetica_El-caudillo-de-las-manos-rojas" "Prosa-poetica_La-Creacion"
"pesar" 0.0139774125013977 0 0.0257532835436518 0 0 0.0366568914956012 0 0.0297619047619048 0.0324675324675325 0 0 0 0.0242424242424242 0.0373831775700935 0.0192344681669552 0.0305530094714329 0.0154320987654321 0 0 0 0.0324359390204346 0 0.00962000962000962 0
"puntos" 0.0111819300011182 0.0211416490486258 0.0257532835436518 0 0 0 0.0282007896221094 0 0.0162337662337662 0 0 0 0 0.0373831775700935 0 0 0.0925925925925926 0 0 0 0 0 0.00962000962000962 0.0443458980044346
"pupilas" 0 0 0 0 0.0300571085061617 0.0366568914956012 0 0 0 0 0 0 0 0.11214953271028 0 0.0305530094714329 0 0 0 0.150678051230537 0.0324359390204346 0 0.0288600288600289 0.0443458980044346
"reyes" 0.00279548250027955 0.0422832980972516 0.0772598506309554 0 0 0 0 0 0.0162337662337662 0.0494559841740851 0.0292740046838408 0 0 0.0747663551401869 0 0 0.0462962962962963 0 0 0 0 0 0.0288600288600289 0
"tanta" 0.0111819300011182 0 0.0257532835436518 0 0.0300571085061617 0 0 0.0297619047619048 0.0324675324675325 0 0 0 0.0727272727272727 0 0.0192344681669552 0.0305530094714329 0.0462962962962963 0 0 0 0 0 0 0
"tinieblas" 0.00838644750083864 0 0.0515065670873036 0.121285627653123 0 0 0 0 0 0 0 0.0326370757180157 0 0 0 0.0611060189428659 0.0308641975308642 0 0.0773395204949729 0 0.0648718780408693 0.0275330396475771 0 0.0443458980044346
"tomar" 0.0139774125013977 0.0211416490486258 0 0.0606428138265616 0 0.0366568914956012 0 0.0297619047619048 0.0811688311688312 0 0 0 0 0.0373831775700935 0.0192344681669552 0 0 0 0 0 0 0 0 0.0443458980044346
"torno" 0.0167728950016773 0 0.103013134174607 0 0 0 0 0 0 0 0 0 0 0.0373831775700935 0 0 0.0154320987654321 0 0 0.0251130085384229 0.0648718780408693 0.0275330396475771 0.00962000962000962 0
"tradición" 0.0251593425025159 0 0 0 0 0.0366568914956012 0 0 0 0 0 0.0326370757180157 0 0 0.0192344681669552 0.0305530094714329 0 0 0 0 0 0.0275330396475771 0.0288600288600289 0
"tronco" 0.0167728950016773 0 0 0 0 0 0 0 0.0324675324675325 0 0 0.0326370757180157 0 0 0 0.0305530094714329 0 0 0.232018561484919 0.0502260170768458 0.0324359390204346 0 0.00962000962000962 0
"últimas" 0.0223638600022364 0 0 0 0 0 0 0.0297619047619048 0.0162337662337662 0 0.0292740046838408 0 0.0484848484848485 0 0.0192344681669552 0 0.0154320987654321 0 0 0 0 0.0275330396475771 0.00962000962000962 0
"ventana" 0.00279548250027955 0 0 0 0 0.0366568914956012 0.0564015792442188 0 0 0 0 0 0 0 0 0.0305530094714329 0.169753086419753 0 0 0.0251130085384229 0 0 0 0
"vestidos" 0.0195683775019568 0 0.0515065670873036 0 0 0 0 0 0 0 0.0585480093676815 0 0.0242424242424242 0 0 0 0 0 0.0773395204949729 0 0 0.0550660792951542 0.00962000962000962 0.0443458980044346
"vienen" 0.0251593425025159 0 0 0 0.0300571085061617 0.0366568914956012 0 0 0 0.0494559841740851 0 0 0.0242424242424242 0 0.0192344681669552 0 0 0 0 0.0251130085384229 0.0324359390204346 0 0.00962000962000962 0
"vive" 0.00838644750083864 0 0 0 0 0 0.0846023688663283 0 0 0 0 0 0 0.0747663551401869 0 0 0 0.26525198938992 0 0.0251130085384229 0.0324359390204346 0 0.0192400192400192 0.0443458980044346
"volver" 0.0195683775019568 0 0.0257532835436518 0 0.0300571085061617 0.0366568914956012 0 0.0595238095238095 0.0162337662337662 0.0494559841740851 0.0292740046838408 0 0 0.0373831775700935 0 0 0.0154320987654321 0 0 0 0 0 0 0
"adónde" 0.0055909650005591 0 0.0257532835436518 0 0.0601142170123234 0.0366568914956012 0 0.0595238095238095 0 0 0 0.0652741514360313 0.0242424242424242 0 0 0 0 0 0.154679040989946 0.0502260170768458 0.0324359390204346 0 0 0
"almenas" 0.0167728950016773 0 0 0 0 0 0.0282007896221094 0 0.0162337662337662 0.0989119683481701 0.0292740046838408 0 0 0 0 0.0305530094714329 0.0462962962962963 0 0 0 0 0.0275330396475771 0 0
"antiguos" 0.00838644750083864 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0.0366568914956012 0 0 0.0324675324675325 0 0 0 0.0242424242424242 0 0 0.0305530094714329 0.0462962962962963 0 0 0 0 0 0.00962000962000962 0.0443458980044346
"asiento" 0.0195683775019568 0 0 0.0606428138265616 0.0300571085061617 0.0366568914956012 0 0 0 0.0494559841740851 0 0 0 0.0373831775700935 0 0 0.0617283950617284 0 0 0 0 0 0 0
"claustro" 0.0111819300011182 0.0211416490486258 0 0 0 0 0.112803158488438 0 0 0 0 0 0 0 0 0 0.0771604938271605 0 0 0 0.0324359390204346 0.0275330396475771 0 0
"coche" 0.0419322375041932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0154320987654321 0 0 0 0 0 0 0
"conversación" 0.0167728950016773 0.0845665961945032 0.0257532835436518 0 0 0.0366568914956012 0.0282007896221094 0 0 0.0989119683481701 0 0 0.0242424242424242 0 0 0 0 0 0 0 0 0 0 0
"corona" 0.0055909650005591 0 0 0.0606428138265616 0 0 0 0.0297619047619048 0 0 0.0585480093676815 0.0326370757180157 0 0 0 0 0.0308641975308642 0.0663129973474801 0.0773395204949729 0.0251130085384229 0 0 0.0384800384800385 0
"corría" 0.00838644750083864 0 0 0 0 0 0.0564015792442188 0.0595238095238095 0 0 0.0585480093676815 0 0 0 0 0 0 0 0 0 0 0.19273127753304 0 0
"creía" 0 0.0211416490486258 0 0 0.0300571085061617 0.0366568914956012 0.0846023688663283 0.0595238095238095 0.0162337662337662 0 0 0 0.0242424242424242 0 0 0.0916590284142988 0.0308641975308642 0 0 0 0 0.0275330396475771 0 0
"detalles" 0.0167728950016773 0 0 0 0 0 0 0.0297619047619048 0 0 0 0 0.0484848484848485 0 0 0.122212037885732 0.0462962962962963 0 0 0 0 0 0 0
"detuvo" 0.0139774125013977 0.0211416490486258 0.0257532835436518 0.0606428138265616 0 0 0.0282007896221094 0.0595238095238095 0 0 0.0292740046838408 0.0326370757180157 0 0.0373831775700935 0 0 0 0 0 0.0251130085384229 0 0.0275330396475771 0 0
"dicen" 0.00838644750083864 0.0211416490486258 0 0 0 0.0733137829912024 0 0.0297619047619048 0 0 0.0292740046838408 0.097911227154047 0 0 0.0384689363339104 0 0 0 0 0.0251130085384229 0 0 0.0192400192400192 0
"especial" 0.0167728950016773 0 0 0 0 0.0366568914956012 0.0282007896221094 0 0 0 0 0.0652741514360313 0 0 0.0192344681669552 0.0916590284142988 0.0308641975308642 0 0 0 0 0 0 0
"estatua" 0.0055909650005591 0.126849894291755 0 0 0.0300571085061617 0 0 0 0 0 0 0.0326370757180157 0 0.0373831775700935 0 0.0916590284142988 0 0 0 0.0502260170768458 0 0 0 0
"estrechas" 0.00838644750083864 0.0422832980972516 0.0772598506309554 0 0 0.0366568914956012 0.0282007896221094 0 0 0 0 0 0 0 0 0.0611060189428659 0.0617283950617284 0 0 0 0 0 0 0
"exclama" 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0275330396475771 0.115440115440115 0
"fantástica" 0.0055909650005591 0.0634249471458774 0.0257532835436518 0 0.0300571085061617 0.0733137829912024 0 0 0 0 0 0 0.0242424242424242 0.0373831775700935 0 0 0.0154320987654321 0 0 0 0 0.0825991189427313 0.00962000962000962 0
"golpe" 0.0111819300011182 0.0634249471458774 0.0257532835436518 0 0.0300571085061617 0 0 0.0297619047619048 0 0.0494559841740851 0 0.0326370757180157 0 0.0373831775700935 0 0 0 0 0 0 0.0324359390204346 0 0.00962000962000962 0.0443458980044346
"gusto" 0.030750307503075 0 0 0 0 0 0.0282007896221094 0 0 0 0 0 0.0242424242424242 0 0.0192344681669552 0 0.0154320987654321 0 0 0 0.0324359390204346 0 0 0
"haciendo" 0.0251593425025159 0.0211416490486258 0 0.0606428138265616 0.0300571085061617 0.0366568914956012 0 0 0.0162337662337662 0 0 0 0 0 0 0.0305530094714329 0 0 0 0 0 0 0.00962000962000962 0
"kattak" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153920153920154 0
"levantó" 0.0055909650005591 0 0 0.0606428138265616 0.0601142170123234 0 0 0 0.0162337662337662 0.0494559841740851 0.0585480093676815 0.0652741514360313 0 0 0 0 0 0 0 0 0 0.0550660792951542 0.00962000962000962 0.0886917960088692
"leve" 0.0055909650005591 0.0211416490486258 0.0772598506309554 0 0 0 0.0282007896221094 0.0297619047619048 0 0 0.0292740046838408 0 0 0 0 0 0.0154320987654321 0 0 0.0753390256152687 0.0324359390204346 0 0.00962000962000962 0.0443458980044346
"ligera" 0.0111819300011182 0.0211416490486258 0.0515065670873036 0.121285627653123 0 0 0.0282007896221094 0 0 0 0 0 0.0242424242424242 0.0373831775700935 0 0.0611060189428659 0.0154320987654321 0 0 0 0 0 0.00962000962000962 0
"llenas" 0.0139774125013977 0.0422832980972516 0.0257532835436518 0 0 0 0 0 0 0 0 0.0326370757180157 0 0 0 0.0305530094714329 0 0 0.154679040989946 0 0 0.0275330396475771 0.0192400192400192 0.0443458980044346
"minutos" 0.0167728950016773 0.0422832980972516 0.0257532835436518 0 0 0.0733137829912024 0 0 0.0162337662337662 0 0.0292740046838408 0.0326370757180157 0.0242424242424242 0 0.0192344681669552 0 0 0 0 0 0 0 0 0
"moros" 0.00279548250027955 0 0.0515065670873036 0 0 0 0.0282007896221094 0 0.0324675324675325 0.29673590504451 0.0878220140515222 0.0326370757180157 0 0 0 0 0 0 0 0 0 0 0 0
"mosén" 0.0419322375041932 0 0 0 0 0 0.0282007896221094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"muchachas" 0.0251593425025159 0 0 0 0 0 0 0 0.0324675324675325 0 0 0 0.121212121212121 0 0 0 0 0 0 0 0 0 0 0
"noble" 0.0055909650005591 0.0211416490486258 0 0 0 0 0.0282007896221094 0.0297619047619048 0.0649350649350649 0 0 0 0 0.0373831775700935 0.0192344681669552 0 0 0 0 0 0 0.110132158590308 0.00962000962000962 0
"oía" 0 0.0422832980972516 0 0.0606428138265616 0 0.0733137829912024 0.0282007896221094 0 0.0324675324675325 0 0.0292740046838408 0 0.0242424242424242 0 0.0384689363339104 0 0.0308641975308642 0 0 0.0251130085384229 0.0324359390204346 0 0 0
"papel" 0.0195683775019568 0 0 0 0 0.0366568914956012 0 0.0297619047619048 0 0 0 0 0.096969696969697 0.0373831775700935 0 0 0.0154320987654321 0 0 0 0 0 0 0.0443458980044346
"partes" 0.0167728950016773 0 0.0515065670873036 0 0.0300571085061617 0 0.0282007896221094 0 0 0.0989119683481701 0.0292740046838408 0 0.0242424242424242 0 0 0 0 0 0 0 0 0 0.0192400192400192 0
"peñas" 0.0195683775019568 0 0 0 0.0300571085061617 0 0.0564015792442188 0 0 0 0 0 0 0.0373831775700935 0 0 0 0.0663129973474801 0 0.0251130085384229 0 0.0275330396475771 0.0192400192400192 0
"plata" 0.00838644750083864 0 0.0257532835436518 0 0 0 0.0282007896221094 0 0 0 0 0 0 0.0373831775700935 0 0 0.0462962962962963 0.0663129973474801 0 0.0251130085384229 0.0324359390204346 0.0275330396475771 0.0288600288600289 0
"pliegues" 0.00838644750083864 0.0211416490486258 0.0257532835436518 0.0606428138265616 0.0300571085061617 0.0366568914956012 0.0282007896221094 0.0297619047619048 0.0162337662337662 0 0 0 0 0.0747663551401869 0 0.0611060189428659 0 0 0 0 0 0 0.00962000962000962 0
"pluma" 0.0251593425025159 0 0.0257532835436518 0 0 0.0366568914956012 0.0282007896221094 0 0 0 0 0 0 0.0373831775700935 0.0192344681669552 0 0 0 0 0 0.0324359390204346 0 0 0.0443458980044346
"pobres" 0.0279548250027955 0 0 0 0 0.0366568914956012 0 0.0595238095238095 0 0 0 0.0326370757180157 0 0 0.0192344681669552 0 0.0154320987654321 0 0 0 0 0 0 0
"preguntó" 0.00279548250027955 0 0 0.0606428138265616 0.0601142170123234 0.0366568914956012 0 0.0595238095238095 0.0162337662337662 0.0494559841740851 0.0292740046838408 0.097911227154047 0 0.0373831775700935 0 0 0 0 0 0 0 0.0550660792951542 0 0
"rayos" 0.00838644750083864 0 0 0 0 0.0366568914956012 0 0 0.0162337662337662 0 0 0 0 0 0 0 0.0308641975308642 0 0.154679040989946 0.0251130085384229 0 0.0550660792951542 0.0384800384800385 0
"santos" 0.0167728950016773 0 0 0 0 0.109970674486804 0 0 0 0 0.0585480093676815 0 0 0 0 0.0611060189428659 0.0154320987654321 0 0 0 0.0324359390204346 0.0275330396475771 0 0
"schiven" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153920153920154 0
"segre" 0 0 0 0 0 0 0 0 0.25974025974026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sido" 0.0111819300011182 0 0 0 0 0 0 0.0595238095238095 0 0.0494559841740851 0 0 0.0242424242424242 0 0.0577034045008656 0 0.0308641975308642 0 0 0 0 0 0.0288600288600289 0
"temor" 0.00838644750083864 0 0 0 0 0.0733137829912024 0.0564015792442188 0 0.0324675324675325 0.0494559841740851 0 0 0 0 0.0192344681669552 0 0.0154320987654321 0.0663129973474801 0 0 0 0.0275330396475771 0.0192400192400192 0
"tempestad" 0.00838644750083864 0 0.0257532835436518 0 0.0901713255184851 0 0 0 0.0162337662337662 0 0 0 0 0.0373831775700935 0.0384689363339104 0 0 0 0 0 0.0324359390204346 0.0275330396475771 0.0288600288600289 0
"terror" 0.00279548250027955 0 0.0257532835436518 0 0.0300571085061617 0.0366568914956012 0 0 0.0649350649350649 0 0.0585480093676815 0 0 0.0373831775700935 0 0 0 0 0.0773395204949729 0 0 0.0550660792951542 0.0192400192400192 0
"veían" 0.00838644750083864 0.0211416490486258 0.0515065670873036 0 0.0300571085061617 0 0.0564015792442188 0 0.0324675324675325 0 0 0.0652741514360313 0 0 0 0.0305530094714329 0.0154320987654321 0 0 0 0 0 0 0.0443458980044346
"verde" 0.0195683775019568 0 0 0 0 0 0.0282007896221094 0 0 0 0 0.0326370757180157 0 0 0.0192344681669552 0 0.0308641975308642 0 0 0.0502260170768458 0 0 0.00962000962000962 0.0443458980044346
"vivir" 0.0167728950016773 0 0 0 0.0300571085061617 0 0 0.0297619047619048 0.0487012987012987 0 0 0 0.0242424242424242 0 0 0 0 0 0.154679040989946 0 0.0648718780408693 0 0 0
"abadía" 0.0139774125013977 0 0 0 0.300571085061617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"altos" 0.0111819300011182 0.0211416490486258 0.0515065670873036 0 0 0 0 0 0 0 0.0292740046838408 0 0.0242424242424242 0 0 0 0.0617283950617284 0 0 0.0502260170768458 0 0 0 0
"amigo" 0.0055909650005591 0.0422832980972516 0.0515065670873036 0.0606428138265616 0 0 0 0 0 0.0494559841740851 0 0 0.0727272727272727 0 0.0192344681669552 0 0 0 0 0.0502260170768458 0 0.0275330396475771 0 0
"año" 0.0055909650005591 0 0 0.181928441479685 0 0.0366568914956012 0 0.0297619047619048 0 0 0 0 0 0 0.0769378726678207 0 0.0308641975308642 0 0 0.0251130085384229 0 0 0.00962000962000962 0
"arrojó" 0.0055909650005591 0.0211416490486258 0.0257532835436518 0.0606428138265616 0 0 0.0282007896221094 0 0.0162337662337662 0 0.0292740046838408 0.0326370757180157 0 0 0 0 0.0308641975308642 0 0 0 0.0324359390204346 0 0.00962000962000962 0.0886917960088692
"beatriz" 0 0 0 0 0 0.513196480938416 0 0 0 0 0 0 0 0 0 0.0305530094714329 0 0 0 0 0 0 0 0
"cae" 0.0111819300011182 0 0 0 0 0 0 0 0 0 0 0 0 0.0747663551401869 0 0 0 0.0663129973474801 0 0 0.162179695102173 0 0.0288600288600289 0
"casco" 0.00838644750083864 0.0211416490486258 0 0 0 0 0 0.0595238095238095 0.0487012987012987 0.0494559841740851 0.0292740046838408 0 0 0 0 0 0.0154320987654321 0.0663129973474801 0 0 0 0.0275330396475771 0.00962000962000962 0
"catedral" 0.0055909650005591 0.0422832980972516 0.0257532835436518 0 0 0 0 0 0 0 0 0.0652741514360313 0.0242424242424242 0 0.134641277168686 0 0 0 0 0 0 0 0 0
"cuántas" 0.0167728950016773 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0.0154320987654321 0 0 0.0502260170768458 0.0973078170613039 0 0 0
"cubiertos" 0.0055909650005591 0 0.0257532835436518 0 0.0901713255184851 0 0.0282007896221094 0 0 0 0 0.0326370757180157 0.0242424242424242 0 0 0 0.0462962962962963 0 0 0 0 0.0275330396475771 0.0192400192400192 0
"debajo" 0.0167728950016773 0.0211416490486258 0.0257532835436518 0.0606428138265616 0 0 0.0282007896221094 0 0 0 0 0 0 0 0.0192344681669552 0.0916590284142988 0.0154320987654321 0 0 0 0 0 0 0
"decirlo" 0.0111819300011182 0 0 0 0 0 0 0 0.0162337662337662 0 0 0.0326370757180157 0.0484848484848485 0 0 0.0305530094714329 0.0771604938271605 0 0.0773395204949729 0 0 0 0 0
"deseos" 0.0167728950016773 0 0 0 0 0 0 0.0297619047619048 0 0 0.0292740046838408 0 0 0 0.0192344681669552 0.0305530094714329 0 0 0 0.0502260170768458 0 0 0 0.133037694013304
"edad" 0.0363412725036341 0 0 0 0 0 0 0.0297619047619048 0 0 0 0 0 0 0 0.0305530094714329 0 0 0 0 0 0 0 0
"ello" 0.0167728950016773 0 0 0 0 0.0733137829912024 0 0 0 0 0 0.0652741514360313 0.0484848484848485 0 0.0192344681669552 0.0611060189428659 0 0 0 0 0 0 0 0
"enemigos" 0.00279548250027955 0 0.0257532835436518 0 0 0.0733137829912024 0 0 0 0.0494559841740851 0 0.097911227154047 0 0 0.0384689363339104 0 0 0.0663129973474801 0 0 0 0.0275330396475771 0.0288600288600289 0
"existe" 0.0195683775019568 0 0 0 0 0 0 0 0 0 0 0 0 0.0373831775700935 0 0.0305530094714329 0.0154320987654321 0 0 0 0 0 0.0384800384800385 0.0443458980044346
"falda" 0.0223638600022364 0 0.0257532835436518 0 0 0 0 0.0297619047619048 0.0162337662337662 0 0 0 0 0.0373831775700935 0 0.0305530094714329 0 0 0 0.0251130085384229 0 0 0.00962000962000962 0
"general" 0.0195683775019568 0.0211416490486258 0.0257532835436518 0 0 0.0366568914956012 0 0 0.0487012987012987 0 0 0 0 0 0 0 0.0154320987654321 0 0 0 0 0 0.00962000962000962 0
"gil" 0.0419322375041932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gritos" 0.0055909650005591 0 0.0515065670873036 0 0.0300571085061617 0.0366568914956012 0 0 0.0487012987012987 0 0.0292740046838408 0 0 0 0.0192344681669552 0 0 0 0 0 0 0.0550660792951542 0 0.0886917960088692
"hablar" 0.0111819300011182 0.0211416490486258 0 0 0 0 0.0282007896221094 0.0595238095238095 0 0 0 0.0326370757180157 0 0 0 0 0 0.13262599469496 0.0773395204949729 0.0753390256152687 0 0 0 0
"haya" 0.0111819300011182 0 0 0 0 0 0 0.0297619047619048 0 0 0 0.0326370757180157 0 0 0.0384689363339104 0 0 0 0 0.125565042692115 0 0.0275330396475771 0.00962000962000962 0
"hijo" 0.00279548250027955 0 0 0 0.0601142170123234 0 0 0 0 0 0 0 0.121212121212121 0 0 0 0 0.0663129973474801 0 0 0 0 0.0577200577200577 0
"historias" 0.0223638600022364 0 0.0257532835436518 0 0 0 0 0.0297619047619048 0 0 0.0292740046838408 0 0.0242424242424242 0 0 0 0.0308641975308642 0 0.0773395204949729 0 0 0 0 0
"horizonte" 0.0139774125013977 0 0 0 0.0601142170123234 0 0.0282007896221094 0 0 0 0.0585480093676815 0 0 0 0 0 0.0154320987654321 0 0.0773395204949729 0.0251130085384229 0.0324359390204346 0 0.00962000962000962 0
"huecos" 0.0223638600022364 0 0 0 0 0 0 0 0 0.0494559841740851 0 0.0326370757180157 0 0.0373831775700935 0 0.0305530094714329 0.0462962962962963 0 0 0 0 0 0 0
"iban" 0.0167728950016773 0 0.0515065670873036 0 0.0300571085061617 0.0366568914956012 0 0 0 0 0 0 0.0484848484848485 0 0 0 0.0308641975308642 0 0.0773395204949729 0 0 0 0 0
"inmensa" 0.0195683775019568 0 0 0 0 0 0 0 0 0 0 0.0326370757180157 0 0 0 0 0 0 0 0.0251130085384229 0 0 0.0481000481000481 0.0443458980044346
"inmóviles" 0.0167728950016773 0.0211416490486258 0.0257532835436518 0 0 0 0 0.0297619047619048 0.0487012987012987 0 0 0 0 0.0373831775700935 0 0.0305530094714329 0 0 0 0 0 0 0.00962000962000962 0
"intervalos" 0.0111819300011182 0 0.0515065670873036 0 0.0300571085061617 0 0.0564015792442188 0 0 0 0 0.0326370757180157 0 0.0373831775700935 0.0192344681669552 0 0.0154320987654321 0 0 0 0 0.0275330396475771 0.00962000962000962 0
"laberinto" 0.0167728950016773 0.0211416490486258 0.0515065670873036 0 0.0300571085061617 0 0.0282007896221094 0 0 0 0 0.0326370757180157 0.0242424242424242 0 0 0.0305530094714329 0.0154320987654321 0 0 0 0 0 0 0
"larga" 0.0223638600022364 0 0 0 0.0300571085061617 0 0.0282007896221094 0 0 0 0 0 0 0 0.0192344681669552 0.0305530094714329 0 0 0.0773395204949729 0 0 0 0 0.0886917960088692
"misteriosos" 0.0111819300011182 0 0 0 0.0300571085061617 0 0.0282007896221094 0 0 0 0 0.0652741514360313 0 0 0.0192344681669552 0 0 0 0.0773395204949729 0 0.0648718780408693 0 0.0192400192400192 0.0443458980044346
"monjes" 0.0139774125013977 0.0211416490486258 0 0 0.240456868049294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0275330396475771 0 0
"montagut" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.412995594713656 0 0
"nueva" 0.00838644750083864 0.0422832980972516 0 0 0 0.0366568914956012 0 0 0.0487012987012987 0 0 0 0 0.0373831775700935 0.0192344681669552 0 0.0154320987654321 0 0 0.0251130085384229 0 0.0275330396475771 0.00962000962000962 0
"oídos" 0 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0 0 0 0.0162337662337662 0 0.0585480093676815 0 0.0242424242424242 0.0373831775700935 0.0384689363339104 0 0.0154320987654321 0 0 0 0.0324359390204346 0.0825991189427313 0 0
"ojivas" 0.0111819300011182 0.0211416490486258 0.0515065670873036 0 0.0300571085061617 0.0733137829912024 0 0 0 0 0 0 0 0 0 0.0305530094714329 0.0462962962962963 0 0 0 0 0.0275330396475771 0 0
"oraciones" 0.0111819300011182 0 0 0 0 0.0366568914956012 0 0 0.0649350649350649 0 0.0292740046838408 0 0 0 0.0192344681669552 0.0305530094714329 0 0 0 0 0 0.0275330396475771 0.0192400192400192 0
"pajes" 0.00838644750083864 0 0.0515065670873036 0 0 0.0366568914956012 0.0282007896221094 0 0 0 0.0878220140515222 0 0 0.0373831775700935 0.0384689363339104 0 0 0 0 0 0 0.0550660792951542 0 0
"paz" 0.0195683775019568 0.0211416490486258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13262599469496 0 0 0 0.110132158590308 0.00962000962000962 0
"plantas" 0.00279548250027955 0 0 0 0 0 0.0846023688663283 0 0.0162337662337662 0 0 0.0326370757180157 0 0.0747663551401869 0 0 0.0308641975308642 0 0 0 0 0 0.0288600288600289 0.0886917960088692
"propósito" 0.00838644750083864 0.105708245243129 0.0257532835436518 0 0 0.0366568914956012 0 0 0.0324675324675325 0 0 0 0.0242424242424242 0.0373831775700935 0 0.0305530094714329 0 0 0 0 0 0 0 0
"pupila" 0.00279548250027955 0 0 0.0606428138265616 0 0.0366568914956012 0 0 0 0 0 0.0326370757180157 0 0 0 0 0.0154320987654321 0 0 0.200904068307383 0 0 0.0192400192400192 0
"quedó" 0.0055909650005591 0 0.0257532835436518 0 0 0.0366568914956012 0 0.0892857142857143 0.0324675324675325 0.0494559841740851 0 0 0 0 0.0384689363339104 0 0.0154320987654321 0 0.0773395204949729 0.0251130085384229 0 0 0 0
"recuerdos" 0.00838644750083864 0 0 0.0606428138265616 0 0 0 0 0.0162337662337662 0 0 0 0.0727272727272727 0 0 0 0.0617283950617284 0 0 0.0251130085384229 0.0324359390204346 0 0.00962000962000962 0
"restos" 0.00838644750083864 0.0211416490486258 0.0257532835436518 0 0 0 0.0282007896221094 0 0 0.0494559841740851 0 0.0326370757180157 0 0 0 0.0305530094714329 0.0462962962962963 0 0 0 0.0648718780408693 0 0.00962000962000962 0
"rumores" 0.00279548250027955 0 0 0 0.0300571085061617 0.0366568914956012 0.0564015792442188 0 0.0162337662337662 0 0.0292740046838408 0.0326370757180157 0.0727272727272727 0.0747663551401869 0 0 0 0 0 0 0 0 0.0192400192400192 0
"seda" 0.0111819300011182 0 0.103013134174607 0 0 0.0733137829912024 0.0282007896221094 0 0 0 0.0585480093676815 0 0 0 0 0 0 0 0 0 0 0 0.0192400192400192 0
"sentir" 0.0167728950016773 0 0.0257532835436518 0 0 0 0.0282007896221094 0 0.0162337662337662 0 0 0 0 0 0.0192344681669552 0.0305530094714329 0.0154320987654321 0 0 0.0753390256152687 0 0 0 0
"siglos" 0.0195683775019568 0 0 0 0.0300571085061617 0 0 0 0.0324675324675325 0 0 0 0 0 0.0192344681669552 0 0.0154320987654321 0 0 0.0251130085384229 0.0324359390204346 0 0.00962000962000962 0
"soldados" 0.00279548250027955 0.0634249471458774 0.0515065670873036 0 0 0 0.0282007896221094 0 0 0.148367952522255 0.117096018735363 0 0 0 0.0192344681669552 0 0 0 0 0 0 0 0 0
"suyo" 0.0111819300011182 0.0211416490486258 0 0 0 0 0 0.0595238095238095 0 0 0 0 0.0242424242424242 0.0373831775700935 0.0384689363339104 0 0 0 0 0 0 0.0275330396475771 0.0288600288600289 0
"terreno" 0.0223638600022364 0 0.0772598506309554 0.0606428138265616 0 0 0 0 0 0 0 0 0.0242424242424242 0 0 0 0.0308641975308642 0 0 0 0 0 0 0
"torrente" 0.00279548250027955 0 0 0 0.0300571085061617 0 0 0 0.0162337662337662 0 0 0 0 0 0.0384689363339104 0 0.0154320987654321 0.0663129973474801 0 0.0251130085384229 0 0 0.0673400673400673 0
"vecinos" 0.0055909650005591 0 0 0.0606428138265616 0 0 0 0 0.113636363636364 0 0.0292740046838408 0.097911227154047 0 0 0.0192344681669552 0 0 0 0 0 0 0 0 0
"venir" 0.0279548250027955 0.0211416490486258 0 0 0 0.0366568914956012 0 0 0 0.0494559841740851 0.0585480093676815 0 0 0 0 0 0 0 0 0 0 0 0 0
"vuelta" 0.0195683775019568 0.0211416490486258 0.0257532835436518 0 0 0.0733137829912024 0 0.0595238095238095 0.0162337662337662 0 0.0292740046838408 0 0 0 0 0 0 0 0 0 0 0 0 0
